cust_id,name,address,city,state,zipcode,age,gender,annual_income_usd,avg_spending_per_month
CUST02761,Jose Torres,86919 Ronald Fall Suite 499,North Samantha,Massachusetts,33112,46,Female,79158,1094.22
CUST02762,Gina Gonzalez,36746 Ryan Meadow Apt. 543,South Evelyn,New Mexico,99111,41,Female,188083,1262.62
CUST02763,Melissa Young,27470 Jacobs Walk Suite 312,South Kristineport,Alabama,87407,61,Male,88889,104.03
CUST02764,Lisa Hayes,2041 Jackson Flat Apt. 916,Arnoldmouth,Massachusetts,97938,62,Female,92267,1373.98
CUST02765,Kristin Vaughn,0192 Cooper Wells Apt. 755,West Peterville,Nevada,15206,63,Female,160606,1346.55
CUST02766,David Singleton,39726 Rogers Key Suite 690,Christopherberg,Minnesota,87018,65,Female,165263,256.9
CUST02767,Lisa Long,038 Lucas Estates Apt. 313,New Christine,Nevada,64227,23,Female,166695,1596.73
CUST02768,Stephanie Heath,8599 Monica Mountain,Ortizhaven,Mississippi,67585,63,Female,32293,1667.67
CUST02769,Michele Sandoval,54376 Robert Fall,Davismouth,Delaware,57808,56,Male,181665,651.31
CUST02770,Daniel Walsh,3945 Ronald Port Suite 829,Amandabury,Arkansas,80027,54,Female,122703,408.2
CUST02771,Julia Hernandez,4179 Jaclyn Trafficway Suite 314,West Erikland,Minnesota,33587,38,Male,132729,1404.31
CUST02772,Shane Sawyer,6242 Simpson Bypass Suite 052,Fieldsmouth,Alaska,26854,43,Female,65992,334.37
CUST02773,Thomas Jordan,77997 Jones Rue,New Anthonystad,Wyoming,13406,22,Male,113160,1730.28
CUST02774,Diane Freeman,6150 Wilson Streets,South Brendanberg,Oregon,20364,58,Male,45848,1012.25
CUST02775,Kevin Morrow,390 Harry Spurs,Bradleyland,Maryland,58330,51,Male,91173,1828.64
CUST02776,Michael Singleton,905 Morris Garden,Gordontown,Kentucky,80873,27,Male,142911,1320.12
CUST02777,Kathleen Castillo,6844 Makayla Fort Apt. 338,Nicolechester,Michigan,9179,62,Male,176831,641.68
CUST02778,Amanda Marquez,82413 David Underpass,South Dorothyview,Texas,97406,35,Female,168589,989.27
CUST02779,Kevin Harris,1773 Justin Spur,Port Jeanne,Arizona,99867,57,Male,60980,1105.76
CUST02780,Sydney Gibson,82160 Ortega Port,East Carl,Missouri,60965,54,Female,38455,1648.8
CUST02781,Mary Wilson MD,023 Paige Ports,Browningberg,Texas,47146,59,Male,36944,1737.52
CUST02782,Stephen Allen,4411 Michael Tunnel Suite 286,New Tina,Vermont,51900,60,Male,94627,1397.72
CUST02783,Robert Alvarado,492 Jeremiah Mountains,Cindyview,Massachusetts,1814,27,Male,94723,658.98
CUST02784,Lindsay Johnson,572 Gilbert Ridges,,Alaska,50694,47,Male,188172,1104.28
CUST02785,Karen Robinson,6534 Michele Square,Barbarafurt,North Dakota,81206,45,Male,30858,348.18
CUST02786,Carolyn Mccarty,552 Charles Springs Apt. 544,Andreaport,New York,78440,54,Other,67011,537.21
CUST02787,Jeremy Brown,870 Erika Extension,Lake Denisemouth,Michigan,81155,29,Male,126054,675.81
CUST02788,Brandi Waters,103 Adam Harbor,Lake Brettfort,Florida,267205,65,Female,45437,238.24
CUST02789,Amy Hernandez,95755 Eric Forest Suite 007,Carrilloborough,Indiana,92506,64,Male,55550,1781.48
CUST02790,Christopher Bailey,6689 David Expressway Suite 462,Port Jaredport,Mississippi,76143,55,Female,186933,333.02
CUST02791,Hannah Thompson,5621 Carla Stream Suite 909,Nancyland,Wisconsin,39632,55,Male,58929,1423.99
CUST02792,Dr. Philip Patterson Jr.,256 Hammond Knoll Suite 476,Silvamouth,Utah,65599,45,Female,162091,1060.76
CUST02793,Mr. Bruce Russell,67996 Lin Cliff Apt. 590,Christinamouth,Nebraska,66440,23,Male,54284,1680.36
CUST02794,Eric Martin,9795 Melanie Plains Apt. 466,Lake Stephaniefurt,Iowa,66983,29,Male,107350,1507.97
CUST02795,Sabrina White,41627 Smith Union Apt. 092,West Gregory,Idaho,29889,46,Female,140839,1543.5
CUST02796,Carrie Montoya,6276 Mario Stravenue Apt. 487,Brittanyfort,South Dakota,12508,51,Female,144680,894.86
CUST02797,Brent Chambers,5893 Walker Roads Apt. 584,South Brittanybury,Minnesota,85059,53,Male,105640,1684.55
CUST02798,Michelle Thomas,512 Ashley Cape Apt. 817,Karenmouth,,8793,51,Male,100909,280.01
CUST02799,Dustin Lawson,60989 Sarah Center,Elizabethport,Utah,98982,28,Female,62371,944.4
CUST02800,Paul Reid,740 Melanie Lake,Richardsonhaven,Indiana,34805,45,Male,43234,1989.77
CUST02801,Wendy Howard,10420 Cervantes Wells Apt. 865,Ashleymouth,Oklahoma,58558,30,Female,93172,1901.42
CUST02802,,51909 Stephen Village Suite 707,Sandovaltown,Utah,,37,Female,167429,256.2
CUST02803,Michael Matthews,51284 Noah Rapid,Tiffanystad,Pennsylvania,48275,23,Female,51595,1188.67
CUST02804,Caitlin Ford,699 Olivia Mall,Port Nicholasshire,Utah,,56,Male,75599,699.74
CUST02805,Linda Graham,276 Andrew Extension,West Lisa,Texas,18524,55,Female,168844,1484.1
CUST02806,Marcus Parrish,691 Lynn Mountains Apt. 494,New Michael,South Dakota,87067,43,Male,83890,1498
CUST02807,Daniel Howard,138 Zamora Pines Suite 018,Lake Kristaland,Delaware,94985,40,Male,132205,100.18
CUST02808,Robert Bishop,31432 Miller Mills,Lake Stevenville,Georgia,64683,42,Female,58684,1707.06
CUST02809,Patricia Butler,879 Meagan Stream,East Emilyburgh,Idaho,97017,33,Female,89924,524.81
CUST02810,Jordan Thomas,4843 Rodriguez Overpass,South Nicoleshire,Minnesota,62866,32,Male,41708,1935.22
CUST02811,Peter Solis,599 Alexis Tunnel,New Kenneth,Florida,36544,40,Male,37670,1820.32
CUST02812,Kathleen Mccarthy,137 Lowe Fords,Austinton,Michigan,97344,27,Female,100470,462.25
CUST02813,Laura Rivera,3335 Jesse Parkway,Port Francis,Colorado,82836,63,Male,32666,1309.04
CUST02814,Shannon Austin,685 Powell Common Apt. 670,South Frankhaven,Florida,14364,35,Female,97989,663.07
CUST02815,Debra Bryant,,North Johnview,Rhode Island,49912,54,Other,158639,295.67
CUST02816,Melissa Riggs,92918 Hicks Prairie Suite 549,Jillmouth,Georgia,46612,59,Other,146255,1760.6
CUST02817,Ryan Hopkins,7442 Seth Lake,Hallview,Pennsylvania,749,34,Male,32473,443.57
CUST02818,Robin Nguyen,4465 Collins Cliff Suite 525,Lake Paige,Wisconsin,67453,47,Female,186637,899.84
CUST02819,Rebecca Evans,89304 Tina Mountains Suite 213,East Kimberlyfort,Michigan,34662,35,Female,183680,1855.96
CUST02820,Lisa Freeman,71542 Jonathan Expressway Suite 038,West Katherine,Idaho,38246,45,Male,71214,243.17
CUST02821,Christopher Villegas,07419 Reed View Suite 006,East Jimmy,Rhode Island,73514,22,Male,191620,1146.11
CUST02822,Kristi Burns,35210 Moon Field Suite 558,South Sherry,Hawaii,11984,51,Male,195674,1187.07
CUST02823,Diana Huerta,08858 Allison Courts Suite 281,Meyersside,Kansas,37896,31,Male,135346,1549.83
CUST02824,Marvin Jenkins,95534 Jacob Port,Josephmouth,Florida,82479,31,Other,124373,1671.55
CUST02825,Anthony Frost,42430 Chloe Common,Walkerfurt,Illinois,29540,49,Female,181807,905.87
CUST02826,Matthew Smith,44783 Sandra Crest Apt. 125,Harveyside,Pennsylvania,57081,25,Male,46806,1513
CUST02827,Victoria Williams,98272 Carter Road Suite 207,Duncanland,Minnesota,19289,35,Female,76292,1829.83
CUST02828,Kimberly Miller,8951 Sullivan Walk Apt. 180,West Joshuatown,Wisconsin,19365,33,Female,59228,1783.91
CUST02829,James Wilson,16257 Davis Bypass,East Paulchester,Wisconsin,,59,Female,77986,1053.46
CUST02830,Scott Allen,384 Mata Viaduct Apt. 845,Port Paulton,Idaho,14546,58,Male,126780,1253.36
CUST02831,Robert Herrera,3725 Clarence Ranch,Lake Monicaland,Arkansas,20716,31,Male,186936,1378.34
CUST02832,David Johnson,7482 Moore Drives,West Juan,Montana,44628,62,Male,199912,1656.31
CUST02833,Nicole Chambers,3169 Kenneth Knoll Apt. 365,West Yolanda,Maine,21283,48,Female,186996,1064.69
CUST02834,Christina Moore,6762 Robert Square Suite 617,Dawnshire,Alabama,36872,63,Male,161626,312.61
CUST02835,Whitney Rogers,42059 Green Drive,Keithmouth,Ohio,7395,33,Male,79158,832.07
CUST02836,Dave Miller,34897 Cesar Meadow Apt. 156,Jimmyshire,Rhode Island,49065,43,Other,113685,1468.38
CUST02837,Brandon Barton,2401 Johnson Streets Suite 379,Lake Aliciaside,Alaska,70129,25,Female,156123,1285.22
CUST02838,Daisy Rose,8364 Baker Points Suite 597,Greenstad,Washington,38832,50,Female,57749,1531.63
CUST02839,Lynn Wong,436 Laura Islands,Robertsonshire,New York,88567,57,Female,142195,1049.91
CUST02840,Amy Schwartz,672 Hall Trace Apt. 580,Richmondhaven,Utah,78536,35,Female,80809,431.37
CUST02841,Brian Mathis,246 Jones Station,South Matthew,Indiana,58055,33,Female,94076,318.89
CUST02842,Alicia Smith,959 Lee Cliffs,Bellton,Mississippi,27227,41,Female,168535,1014.4
CUST02843,Amanda Higgins,30144 Hill Coves Suite 294,Lake Brianchester,New York,43506,44,Female,154108,490.88
CUST02844,Alexis Carroll,89401 Stephen Village,North Karen,Virginia,64010,43,Female,145178,1966.31
CUST02845,Joe Rice,9087 Marsh Fort Suite 316,South Michael,Hawaii,64770,55,Male,104045,477.63
CUST02846,Timothy Miller,9774 Aaron Spurs,Brownhaven,Indiana,17837,42,Male,125402,1176.89
CUST02847,,180 Davis Pine Suite 370,South Bryantown,Connecticut,1309,30,Male,108041,103.36
CUST02848,Nicole Anderson,68390 Davis Summit,North Sandraland,Wisconsin,72073,31,Female,54466,581.93
CUST02849,Morgan Knight,910 Moon Mews Suite 101,Christinaland,Colorado,56278,31,Female,180004,592.36
CUST02850,Christopher Hernandez,1964 Rhonda Ramp,Williamfurt,Delaware,57207,51,Female,137712,1502.18
CUST02851,Brian Villanueva,25449 Stewart Camp Apt. 421,West Martha,Kentucky,83930,54,Female,153212,1041.69
CUST02852,Erin Owens,502 Thomas Glen Apt. 633,Harryville,Texas,61180,23,Male,68867,122.97
CUST02853,Donna Ramos,320 Allen Course,New Laurie,Florida,,53,Female,180056,820.42
CUST02854,Richard Perry,744 Gregory Summit Suite 807,New Bryan,Maryland,80735,38,Male,196934,1325.08
CUST02855,Andre Lane,6762 Johnson Estate Suite 499,Lake Bobfort,Delaware,54899,49,Male,144361,1309.74
CUST02856,Zachary Murphy,8446 Mcdonald Stravenue Apt. 371,Jamesburgh,New Jersey,66297,38,Female,130567,202.39
CUST02857,Christy Kirby,22766 Scott Street Suite 274,Tinaport,Michigan,82815,35,Female,129370,1864.93
CUST02858,Anthony Mcclain,021 Hall Mall,Katherineshire,Maine,47569,31,Female,84896,569.28
CUST02859,Christina Branch,23453 Michael Mall,East Kim,North Dakota,78969,55,Male,32790,1793.9
CUST02860,Pamela Cabrera,549 Elizabeth Turnpike Apt. 980,East Jessemouth,South Dakota,52499,35,Female,135383,505.49
CUST02861,Logan Mccullough,0141 Sara Knolls Apt. 623,West Johnview,Hawaii,72435,38,Male,74449,1178.92
CUST02862,Hunter Ford,0916 Rachel Mission Suite 057,North Monica,Mississippi,8936,58,Female,188317,871.55
CUST02863,Todd Hawkins,09443 Austin Mount,Pereztown,Utah,49662,43,Male,113593,1204.56
CUST02864,Keith Thomas,380 Patrick Flat Apt. 676,Lake Danielle,Colorado,41054,39,Female,192408,1045.94
CUST02865,Paul Ellis,871 Rodriguez Vista,South Jennifer,Maine,18068,56,Male,140464,103.89
CUST02866,Amanda Bennett,614 William Flats Apt. 674,Lake Amber,Rhode Island,41523,39,Male,197341,767.53
CUST02867,Shelby Kelly,743 Freeman Junction Apt. 897,Lake Kevin,Rhode Island,60564,51,Female,196654,121.31
CUST02868,Kristi Lawrence,45540 Hernandez Brooks,North Kevinshire,South Carolina,52858,58,Female,118562,1398.4
CUST02869,Philip Copeland,545 Ariel Villages Apt. 579,Cruzberg,West Virginia,57008,61,Female,128652,1721.64
CUST02870,Sarah Lewis,00255 Brooke Wall Apt. 563,Kirbyfort,Texas,98325,27,Female,93720,830.96
CUST02871,Christopher Howard,8701 Yvonne Street Apt. 175,South Johnborough,Mississippi,73532,36,Female,50517,1097.12
CUST02872,Charles Carter,51569 Collins Plaza,Blackwellfort,California,60480,56,Female,112131,225.09
CUST02873,Crystal Tapia,8910 Logan Harbors,West Ryan,Washington,63927,47,Male,109497,831.88
CUST02874,Jeff Ramirez,61209 Sarah Manor,Grantberg,Texas,91549,62,Male,92430,363.83
CUST02875,Gary Edwards,720 Callahan Summit Suite 066,Lake Sarahberg,Washington,72134,48,Female,160329,222.93
CUST02876,Scott Foster,441 Mitchell Ports Apt. 311,West Patrickside,Massachusetts,41418,51,Male,59456,426.86
CUST02877,Carolyn Goodman,80603 Wright Fort,,Massachusetts,23008,32,Male,189284,1754.6
CUST02878,Matthew Patterson,1307 Lauren Passage Suite 148,Erinview,Maryland,26561,45,Male,148788,1966.19
CUST02879,John Carter,777 Martinez Hill Suite 518,North Richard,Illinois,99823,35,Male,95346,1770.51
CUST02880,Jacob Villarreal,630 Bryant Knoll,Wattsfurt,Montana,7811,44,Female,43930,1942.37
CUST02881,Anthony Wilcox,76660 Johnston Spring Suite 085,South Christopher,Arkansas,55664,30,Male,62915,1488.53
CUST02882,Jennifer Reed,64741 Brown Spring,Alexisview,Illinois,75055,63,Male,192178,403.44
CUST02883,Drew Anthony,600 Nicole Plaza Apt. 087,South Crystalhaven,Oklahoma,16459,39,Female,58040,1170.02
CUST02884,Michelle Perkins,1918 Angelica Walks,New Amandaberg,Connecticut,54675,60,Female,175034,1490.03
CUST02885,Brent Warren,5760 William Pike,Marquezmouth,West Virginia,16901,40,Female,103390,1075.58
CUST02886,Carlos Harper,2893 William Underpass,Brennanmouth,West Virginia,11042,26,Male,152871,1153.87
CUST02887,Mr. Billy Miller,9313 Taylor Underpass Suite 625,Christinafort,Nevada,86908,39,Male,90665,1213.76
CUST02888,Brandon Stone,6651 Lewis Creek,Jacksonville,Wyoming,43717,54,Male,151832,987.01
CUST02889,Michael Gutierrez,341 Kristen Burg,East Justin,Alabama,94034,65,Male,91324,652.12
CUST02890,William Perry,,New Tina,Texas,23686,59,Male,124855,1310.35
CUST02891,Cameron Rivera,877 Underwood Tunnel Suite 031,Carlport,Wisconsin,87708,34,Female,146158,201.67
CUST02892,Anthony Bush,6996 Amy Turnpike Suite 477,East Kyleburgh,Michigan,98053,30,Other,188741,424.76
CUST02893,Robert Houston,1065 Wilcox Dale,Fisherfurt,Mississippi,55788,47,Female,163669,1858
CUST02894,Tiffany Ayala,0393 Tiffany Mill Suite 744,North Michelleside,Kentucky,27105,22,Female,190282,1028.75
CUST02895,Stephanie Curry,200 Emily Harbor,New Jillmouth,West Virginia,99499,33,Female,90697,1661.2
CUST02896,Karen Sutton,20310 Sanders Haven Suite 518,Thomashaven,New York,94367,45,Female,31302,1480.43
CUST02897,Lisa Fox,8795 Haynes Neck Apt. 149,South Samanthaport,Nebraska,9287,22,Female,107790,709.35
CUST02898,Lisa Galvan,95108 Stacy Track,Lambertfurt,Montana,68687,25,Female,37484,1626.93
CUST02899,Kimberly Keller,,North Josephburgh,Arizona,96751,28,Male,148957,273.51
CUST02900,Jason Anthony,52949 Alvarez Center,Lake Veronica,Wisconsin,75174,49,Male,88627,1762.46
CUST02901,Michael Chaney,929 Brown Trail Suite 386,Rossberg,Vermont,98942,58,Female,164428,1393.06
CUST02902,Jennifer Bennett,354 Powell Cliff,Jenniferville,Minnesota,97630,26,Male,183672,1861.44
CUST02903,Maurice Hunt,489 Sanchez Circles,Port Traci,Arkansas,4680,60,Female,47451,1801.47
CUST02904,Evelyn Livingston,02417 Jason Stravenue Suite 237,East Chris,Maryland,83534,53,Female,33074,822.5
CUST02905,Arthur Wilkerson,89762 Katherine Tunnel Suite 942,North Austin,Connecticut,65383,52,Female,81642,1727.98
CUST02906,Steven Weaver,51750 Sutton Manor,North Jeffrey,Louisiana,90603,65,Male,148452,1169.73
CUST02907,Sean Peck,96519 Myers Orchard Apt. 457,South Leslieside,Vermont,57319,36,Female,191930,398.52
CUST02908,Jessica Houston,8577 Erica Mountain,East Cameronshire,Oregon,26056,24,Male,150709,1676.15
CUST02909,Mary Jacobs,6707 Aaron Extension,Raychester,Wyoming,21580,36,Female,196702,1825.05
CUST02910,Elizabeth White,00398 Mason Throughway Apt. 646,Marthaport,West Virginia,78725,64,Male,57654,260.64
CUST02911,Phillip Fernandez,874 Holly Avenue Apt. 922,Tranfurt,North Carolina,62210,39,Other,44189,1868.05
CUST02912,Michael Ruiz,785 Murphy Squares Suite 530,West Julie,Nebraska,38232,42,Female,85107,1242.4
CUST02913,Thomas Rodriguez,25750 Jones Estates,Longbury,Vermont,49450,31,Female,86020,149.21
CUST02914,April Campbell,7314 Donna Manors Suite 224,Gonzalestown,Illinois,73302,42,Female,32560,1129.41
CUST02915,Michael Shaw,00245 Nelson Roads Suite 939,Salazarbury,Texas,99700,47,Other,198631,1613.82
CUST02916,Margaret Campos,83387 Spencer Fords,Boydhaven,Georgia,45786,62,Male,54652,1113.04
CUST02917,Tina Clark,165 Julia Gateway Suite 079,South Amy,New York,31020,24,Female,82266,1443.77
CUST02918,Heather Wilson,8496 Elizabeth Fords,Gregorystad,Arkansas,,22,Male,156108,1771.21
CUST02919,Christian Ball,628 Rachel Mission Suite 777,Nixonbury,Vermont,79374,42,Male,93318,1752.55
CUST02920,Mr. Austin Lynch,974 Mason Turnpike Apt. 305,Lake Todd,Arizona,88140,32,Male,150392,439.85
CUST02921,William Taylor,33248 Jimenez Loaf,Danielside,Louisiana,79885,37,Female,96548,911.55
CUST02922,Joshua Ortiz,32940 Allen Lakes Suite 247,Allisonside,Minnesota,62865,56,Male,132589,311.21
CUST02923,Rhonda Guerrero,07284 William Station Suite 800,Hamiltonshire,Hawaii,91893,42,Female,197396,1230.69
CUST02924,Maria Walter,,Brooksbury,Maine,42652,62,Female,143280,1913.98
CUST02925,James Carter,07799 Bryant Drive Apt. 264,Crossland,Wisconsin,42935,32,Female,163397,445.51
CUST02926,Cynthia Johnson,0275 Melissa Mountains,,Wisconsin,91317,52,Male,86109,866.9
CUST02927,Justin Gates,1453 Banks Springs,North Sarahhaven,California,20809,22,Female,121837,1912.65
CUST02928,Stacey Jimenez,06991 Diaz Key,Port Brenda,Texas,21049,62,Female,127942,1525.22
CUST02929,Sharon Scott,5232 Cody Summit Suite 413,Dianamouth,Montana,74426,53,Female,179810,235.22
CUST02930,Christine Williams,6959 Timothy Keys,Harperland,Alabama,57043,24,Other,85845,913.99
CUST02931,Christine Berger,87408 Caleb Views,North Gloria,Oregon,79292,53,Male,106955,1976.98
CUST02932,Joseph Jones,87899 Taylor Ports Apt. 028,Brianberg,California,66359,63,Female,114314,961.16
CUST02933,Frank Lin,191 Denise Center,Jacquelineside,Minnesota,98057,26,Female,199382,1295.86
CUST02934,Ms. Erika Austin DDS,0938 Gomez Inlet Suite 192,Mayton,Utah,49359,64,Male,132825,1431.86
CUST02935,Jim Moreno,6623 Michaela Stream,Port Nathantown,Pennsylvania,85530,58,Male,177497,1361.47
CUST02936,Mrs. Jenna Rodriguez MD,35066 Heath Meadows,Port Triciastad,Alaska,46232,33,Female,124845,1085.57
CUST02937,Sandra Phelps,765 Medina Ports Apt. 793,New Kyleview,Iowa,61012,35,Male,179304,352.31
CUST02938,Keith Watkins,2196 Brittany Burg,South Roberto,Louisiana,65655,65,Female,99727,1445.99
CUST02939,Phillip Kane,3211 Lisa Prairie,East Samuelchester,Wisconsin,88809,30,Female,86582,1873.32
CUST02940,John Lee,30983 Wendy Land,East Travis,Wyoming,2213,28,Female,174096,1889.22
CUST02941,,742 Butler Lodge,Gutierrezside,Arizona,98532,37,Female,86045,1227.44
CUST02942,Felicia Spencer,58953 Mark Village,Michelleton,Colorado,41653,49,Female,174671,1035.18
CUST02943,Michael Archer,8180 Gibson Station Suite 914,West Elizabethville,Maine,36034,28,Male,118999,734.53
CUST02944,Brandon Carlson,1710 Mikayla Lodge Suite 626,Pattersonside,Mississippi,38576,35,Female,185531,296.78
CUST02945,Emily Cook,77665 Montgomery Cape Apt. 344,East Patricia,Oklahoma,13907,53,Female,51755,1777.92
CUST02946,Catherine James,491 Davis Lights Apt. 883,Robinsonmouth,Ohio,8339,29,Male,166524,360.4
CUST02947,Nicole Gonzalez,31356 Lisa Mills Apt. 278,Thomasport,Maryland,60301,48,Other,182295,647.1
CUST02948,Laura Lee,239 Timothy Light,New Hollychester,Oklahoma,21535,24,Female,103129,1506.76
CUST02949,Hannah Payne,313 Horton Springs Suite 408,Parkerview,Alaska,59696,48,Male,192433,1439.05
CUST02950,John Andrews,75657 Lawrence Valleys Apt. 618,Lake Keith,,43597,51,Female,128815,1393.92
CUST02951,Jonathan Harper,5192 Garcia Curve Suite 348,Adamchester,Wyoming,11921,55,Female,116044,1509.24
CUST02952,Amber Collier,9144 Lewis Gardens Suite 520,Port Michaelville,Louisiana,57567,47,Male,107539,1129.76
CUST02953,Ashley Cohen,57337 Huang Path Suite 091,West Charles,New York,66932,58,Female,132941,394.41
CUST02954,Luke Tucker,1451 Aguilar Courts Suite 955,New Tom,Indiana,50788,61,Female,157602,1996.88
CUST02955,Tina Owens,1808 Allen Pike Apt. 684,Port Taylor,Hawaii,26109,43,Female,142603,1795.07
CUST02956,Allison Wheeler,0464 Peterson Freeway,Lake Adamtown,Kentucky,47374,53,Male,42215,919.19
CUST02957,Belinda Bishop,187 Jason Burgs,South Danielle,Missouri,31848,62,Male,59859,1107.62
CUST02958,Brenda Lutz,37369 Brown Village,East Sabrina,Missouri,6378,23,Male,90585,847.75
CUST02959,Anthony Marshall,52265 Lawrence Center Suite 397,Port Kevin,Mississippi,13155,29,Female,100655,1312.16
CUST02960,Matthew Pacheco,2606 Jennifer Ridge Suite 274,Lake Leonview,Tennessee,92148,63,Female,148019,1489.17
CUST02961,Thomas Hughes,99136 Barnes Stravenue,Lake Tiffanyburgh,Vermont,47779,28,Male,65076,539.97
